run_id,seed,arm,persona_id,quadrant,template,status,axis,round,attempt_outcome,feedback_frame,filler_id,generation_seed,candidate_before_count,candidate_before_sha256,candidate_after_count,candidate_after_sha256,projection
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,2,unsuccessful,valid_feedback,,4703966267821622937,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,-0.045976877212524414
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,3,unsuccessful,valid_feedback,,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.09889470040798187
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,3,unsuccessful,valid_feedback,,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.21055932343006134
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,3,unsuccessful,valid_feedback,,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.04199225828051567
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,4,unsuccessful,valid_feedback,,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.0898645743727684
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,4,unsuccessful,valid_feedback,,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.2041504681110382
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,4,unsuccessful,valid_feedback,,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.04390060156583786
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,5,unsuccessful,valid_feedback,,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.08881830424070358
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,5,unsuccessful,valid_feedback,,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.20449909567832947
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,5,unsuccessful,valid_feedback,,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.04444504156708717
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,1,unsuccessful,valid_feedback,filler.supportive.1,845751631012617692,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,-0.08105303347110748
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,1,unsuccessful,valid_feedback,filler.supportive.1,845751631012617692,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,-0.20891188085079193
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,1,unsuccessful,valid_feedback,filler.supportive.1,845751631012617692,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,-0.057488005608320236
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,2,unsuccessful,valid_feedback,filler.supportive.2,4703966267821622937,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,-0.09796125441789627
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,2,unsuccessful,valid_feedback,filler.supportive.2,4703966267821622937,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,-0.22102931141853333
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,2,unsuccessful,valid_feedback,filler.supportive.2,4703966267821622937,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,-0.04987957328557968
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,3,unsuccessful,valid_feedback,filler.supportive.3,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.09789270907640457
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,3,unsuccessful,valid_feedback,filler.supportive.3,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.20677265524864197
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,3,unsuccessful,valid_feedback,filler.supportive.3,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.05046818405389786
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,4,unsuccessful,valid_feedback,filler.supportive.4,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.09044072031974792
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,4,unsuccessful,valid_feedback,filler.supportive.4,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.2057902067899704
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,4,unsuccessful,valid_feedback,filler.supportive.4,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.04364989697933197
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,5,unsuccessful,valid_feedback,filler.supportive.5,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.08322854340076447
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,5,unsuccessful,valid_feedback,filler.supportive.5,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.20675377547740936
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,5,unsuccessful,valid_feedback,filler.supportive.5,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.04659970477223396
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,1,unsuccessful,valid_feedback,filler.neutral.1,845751631012617692,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,-0.07491464912891388
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,1,unsuccessful,valid_feedback,filler.neutral.1,845751631012617692,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,-0.20926636457443237
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,1,unsuccessful,valid_feedback,filler.neutral.1,845751631012617692,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,-0.054847899824380875
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,2,unsuccessful,valid_feedback,filler.neutral.2,4703966267821622937,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,-0.08965073525905609
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,2,unsuccessful,valid_feedback,filler.neutral.2,4703966267821622937,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,-0.21966661512851715
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,2,unsuccessful,valid_feedback,filler.neutral.2,4703966267821622937,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,-0.04799152910709381
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,3,unsuccessful,valid_feedback,filler.neutral.3,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.09405554831027985
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,3,unsuccessful,valid_feedback,filler.neutral.3,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.20870055258274078
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,3,unsuccessful,valid_feedback,filler.neutral.3,7151391685798579335,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,-0.04839351400732994
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,4,unsuccessful,valid_feedback,filler.neutral.4,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.09095655381679535
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,4,unsuccessful,valid_feedback,filler.neutral.4,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.2106359302997589
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,4,unsuccessful,valid_feedback,filler.neutral.4,1135886968739059511,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,-0.0383075587451458
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,5,unsuccessful,valid_feedback,filler.neutral.5,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.0851558968424797
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,5,unsuccessful,valid_feedback,filler.neutral.5,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.20816859602928162
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,5,unsuccessful,valid_feedback,filler.neutral.5,5705688215821181581,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,-0.03895597159862518
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,1,unsuccessful,valid_feedback,,8262232904503151752,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,-0.08907157182693481
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,1,unsuccessful,valid_feedback,,8262232904503151752,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,-0.22364859282970428
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,1,unsuccessful,valid_feedback,,8262232904503151752,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,-0.04989415779709816
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,2,unsuccessful,valid_feedback,,2713761486160422957,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,909,cef46ae60b7dd0839a4be5dae8efc51c9f26059fde0677645dae75f8a1bbd0d0,-0.10042434930801392
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,2,unsuccessful,valid_feedback,,2713761486160422957,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,909,cef46ae60b7dd0839a4be5dae8efc51c9f26059fde0677645dae75f8a1bbd0d0,-0.22616159915924072
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,2,unsuccessful,valid_feedback,,2713761486160422957,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,909,cef46ae60b7dd0839a4be5dae8efc51c9f26059fde0677645dae75f8a1bbd0d0,-0.03394511342048645
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,3,unsuccessful,valid_feedback,,6352381888769791437,909,cef46ae60b7dd0839a4be5dae8efc51c9f26059fde0677645dae75f8a1bbd0d0,252,431158a9a4ce89f0d57336d3a216f82eb31a53720099e117b9126319fb773979,-0.09996122866868973
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,3,unsuccessful,valid_feedback,,6352381888769791437,909,cef46ae60b7dd0839a4be5dae8efc51c9f26059fde0677645dae75f8a1bbd0d0,252,431158a9a4ce89f0d57336d3a216f82eb31a53720099e117b9126319fb773979,-0.2117779552936554
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,3,unsuccessful,valid_feedback,,6352381888769791437,909,cef46ae60b7dd0839a4be5dae8efc51c9f26059fde0677645dae75f8a1bbd0d0,252,431158a9a4ce89f0d57336d3a216f82eb31a53720099e117b9126319fb773979,-0.034974604845047
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,4,unsuccessful,valid_feedback,,6388250913917346937,252,431158a9a4ce89f0d57336d3a216f82eb31a53720099e117b9126319fb773979,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,-0.09797902405261993
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,4,unsuccessful,valid_feedback,,6388250913917346937,252,431158a9a4ce89f0d57336d3a216f82eb31a53720099e117b9126319fb773979,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,-0.20679067075252533
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,4,unsuccessful,valid_feedback,,6388250913917346937,252,431158a9a4ce89f0d57336d3a216f82eb31a53720099e117b9126319fb773979,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,-0.03500418737530708
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,5,unsuccessful,valid_feedback,,6843304154727540208,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,-0.09576769918203354
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,5,unsuccessful,valid_feedback,,6843304154727540208,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,-0.21126185357570648
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,5,unsuccessful,valid_feedback,,6843304154727540208,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,125,27bf7bcc042ddd2726c16b41580b8f127713e1acbad6f03686f499f13d77d1a7,-0.03294914588332176
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,1,unsuccessful,valid_feedback,filler.supportive.1,8262232904503151752,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,-0.08919266611337662
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,1,unsuccessful,valid_feedback,filler.supportive.1,8262232904503151752,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,-0.21860380470752716
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,1,unsuccessful,valid_feedback,filler.supportive.1,8262232904503151752,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,-0.05352681130170822
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,2,unsuccessful,valid_feedback,filler.supportive.2,2713761486160422957,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,909,6f5cf036227cb5985317476e29aea516fedbd83095447b14401fe3050d1c8a15,-0.10013402253389359
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,2,unsuccessful,valid_feedback,filler.supportive.2,2713761486160422957,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,909,6f5cf036227cb5985317476e29aea516fedbd83095447b14401fe3050d1c8a15,-0.22334614396095276
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,2,unsuccessful,valid_feedback,filler.supportive.2,2713761486160422957,3048,1673b16f3357b11fd766541b590af5454f18e0fa76553d6272695bf69b8f8520,909,6f5cf036227cb5985317476e29aea516fedbd83095447b14401fe3050d1c8a15,-0.04529900476336479
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,3,unsuccessful,valid_feedback,filler.supportive.3,6352381888769791437,909,6f5cf036227cb5985317476e29aea516fedbd83095447b14401fe3050d1c8a15,257,3d4ea5b3660ed615e2d628661ee14fb46bca8ec390c9bf7b2233fe7b14ff17e6,-0.09669510275125504
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,3,unsuccessful,valid_feedback,filler.supportive.3,6352381888769791437,909,6f5cf036227cb5985317476e29aea516fedbd83095447b14401fe3050d1c8a15,257,3d4ea5b3660ed615e2d628661ee14fb46bca8ec390c9bf7b2233fe7b14ff17e6,-0.20810499787330627
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,3,unsuccessful,valid_feedback,filler.supportive.3,6352381888769791437,909,6f5cf036227cb5985317476e29aea516fedbd83095447b14401fe3050d1c8a15,257,3d4ea5b3660ed615e2d628661ee14fb46bca8ec390c9bf7b2233fe7b14ff17e6,-0.046016234904527664
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,4,unsuccessful,valid_feedback,filler.supportive.4,6388250913917346937,257,3d4ea5b3660ed615e2d628661ee14fb46bca8ec390c9bf7b2233fe7b14ff17e6,138,51e3549abdca533d9fc879815e2fe118b5e2135e51bdf9285cb3f1fd6e5cc355,-0.09333629906177521
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,4,unsuccessful,valid_feedback,filler.supportive.4,6388250913917346937,257,3d4ea5b3660ed615e2d628661ee14fb46bca8ec390c9bf7b2233fe7b14ff17e6,138,51e3549abdca533d9fc879815e2fe118b5e2135e51bdf9285cb3f1fd6e5cc355,-0.20405469834804535
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,furious,4,unsuccessful,valid_feedback,filler.supportive.4,6388250913917346937,257,3d4ea5b3660ed615e2d628661ee14fb46bca8ec390c9bf7b2233fe7b14ff17e6,138,51e3549abdca533d9fc879815e2fe118b5e2135e51bdf9285cb3f1fd6e5cc355,-0.042771562933921814
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,joyful,5,unsuccessful,valid_feedback,filler.supportive.5,6843304154727540208,138,51e3549abdca533d9fc879815e2fe118b5e2135e51bdf9285cb3f1fd6e5cc355,93,b41c6bd47cd9f1d032577938ef6ad8ae65c6f3dbba1d47ea133be5d0a1d3adb4,-0.08895646035671234
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,complete_five_failures,grief_stricken,5,unsuccessful,valid_feedback,filler.supportive.5,6843304154727540208,138,51e3549abdca533d9fc879815e2fe118b5e2135e51bdf9285cb3f1fd6e5cc355,93,b41c6bd47cd9f1d032577938ef6ad8ae65c6f3dbba1d47ea133be5d0a1d3adb4,-0.20422790944576263
